🔥AKTV恢复,#genre#
CCTV1,http://221.219.65.45:18888/udp/239.3.1.129:8008
CCTV2,http://221.219.65.45:18888/udp/239.3.1.60:8084
CCTV3,http://221.219.65.45:18888/udp/239.3.1.172:8001
CCTV4,http://221.219.65.45:18888/udp/239.3.1.105:8092
CCTV4,http://221.219.65.45:18888/udp/239.3.1.213:4220
CCTV4,http://221.219.65.45:18888/udp/239.3.1.214:4220
CCTV5,http://221.219.65.45:18888/udp/239.3.1.173:8001
CCTV5+,http://221.219.65.45:18888/udp/239.3.1.130:8004
CCTV6,http://221.219.65.45:18888/udp/239.3.1.174:8001
CCTV7,http://221.219.65.45:18888/udp/239.3.1.61:8104
CCTV8,http://221.219.65.45:18888/udp/239.3.1.175:8001
CCTV9,http://221.219.65.45:18888/udp/239.3.1.62:8112
CCTV10,http://221.219.65.45:18888/udp/239.3.1.63:8116
CCTV11,http://221.219.65.45:18888/udp/239.3.1.152:8120
CCTV12,http://221.219.65.45:18888/udp/239.3.1.64:8124
CCTV13,http://221.219.65.45:18888/udp/239.3.1.124:8128
CCTV14,http://221.219.65.45:18888/udp/239.3.1.65:8132
CCTV15,http://221.219.65.45:18888/udp/239.3.1.153:8136
CCTV16,http://221.219.65.45:18888/udp/239.3.1.184:8001
CCTV17,http://221.219.65.45:18888/udp/239.3.1.151:8144
CETV1,http://221.219.65.45:18888/udp/239.3.1.57:8152
CETV2,http://221.219.65.45:18888/udp/239.3.1.54:4120
CETV3,http://221.219.65.45:18888/udp/239.3.1.55:4120
CETV4,http://221.219.65.45:18888/udp/239.3.1.56:4120

CCTV1,http://115.171.216.91:4000/udp/225.1.8.1:8008
CCTV1,http://115.171.216.91:4000/udp/225.1.8.101:8080
CCTV2,http://115.171.216.91:4000/udp/225.1.8.2:8084
CCTV2,http://115.171.216.91:4000/udp/225.1.8.102:8004
CCTV3,http://115.171.216.91:4000/udp/225.1.8.88:8000
CCTV3,http://115.171.216.91:4000/udp/225.1.8.92:8000
CCTV4,http://115.171.216.91:4000/udp/225.1.8.4:8092
CCTV4,http://115.171.216.91:4000/udp/225.1.8.104:8216
CCTV5,http://115.171.216.91:4000/udp/225.1.8.89:8000
CCTV5,http://115.171.216.91:4000/udp/225.1.8.20:8004
CCTV5,http://115.171.216.91:4000/udp/225.1.8.93:8000
CCTV6,http://115.171.216.91:4000/udp/225.1.8.84:8000
CCTV6,http://115.171.216.91:4000/udp/225.1.8.90:8000
CCTV7,http://115.171.216.91:4000/udp/225.1.8.7:8104
CCTV7,http://115.171.216.91:4000/udp/225.1.8.107:8024
CCTV8,http://115.171.216.91:4000/udp/225.1.8.85:8000
CCTV8,http://115.171.216.91:4000/udp/225.1.8.91:8000
CCTV9,http://115.171.216.91:4000/udp/225.1.8.9:8112
CCTV9,http://115.171.216.91:4000/udp/225.1.8.109:8032
CCTV10,http://115.171.216.91:4000/udp/225.1.8.10:8116
CCTV10,http://115.171.216.91:4000/udp/225.1.8.110:8228
CCTV11,http://115.171.216.91:4000/udp/225.1.8.73:8120
CCTV11,http://115.171.216.91:4000/udp/225.1.8.111:8040
CCTV12,http://115.171.216.91:4000/udp/225.1.8.12:8124
CCTV12,http://115.171.216.91:4000/udp/225.1.8.112:8232
CCTV13,http://115.171.216.91:4000/udp/225.1.8.168:8130
CCTV13,http://115.171.216.91:4000/udp/225.1.8.113:8264
CCTV13,http://115.171.216.91:4000/udp/225.1.1.10:8128
CCTV14,http://115.171.216.91:4000/udp/225.1.8.14:8132
CCTV14,http://115.171.216.91:4000/udp/225.1.8.114:8236
CCTV15,http://115.171.216.91:4000/udp/225.1.8.74:8136
CCTV15,http://115.171.216.91:4000/udp/225.1.8.115:8052
CCTV17,http://115.171.216.91:4000/udp/225.1.8.17:8144
CCTV17,http://115.171.216.91:4000/udp/225.1.8.117:8064
CETV1,http://115.171.216.91:4000/udp/225.1.8.32:8152
CETV1,http://115.171.216.91:4000/udp/225.1.8.169:4120
CETV2,http://115.171.216.91:4000/udp/225.1.8.193:4120
CETV3,http://115.171.216.91:4000/udp/225.1.8.194:4120
CETV4,http://115.171.216.91:4000/udp/225.1.8.195:4120

CCTV1,http://58.20.77.182:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2,http://58.20.77.182:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3,http://58.20.77.182:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4,http://58.20.77.182:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5,http://58.20.77.182:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6,http://58.20.77.182:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7,http://58.20.77.182:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8,http://58.20.77.182:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9,http://58.20.77.182:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10,http://58.20.77.182:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11,http://58.20.77.182:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12,http://58.20.77.182:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13,http://58.20.77.182:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14,http://58.20.77.182:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15,http://58.20.77.182:9901/tsfile/live/0015_1.m3u8?key=txiptv

//中国教育电视台
CETV1,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022823801/timeshift.m3u8?delay=0&cdn=5202$官方源
CETV1,http://39.134.67.108/PLTV/88888888/224/3221225563/1.m3u8$移动|回看
CETV4,http://39.134.67.108/PLTV/88888888/224/3221225750/1.m3u8$移动|回看

CETV1,http://tvbox6.com/tv//zb/bjcucc.php?id=27$北京联通组播
CETV2,http://tvbox6.com/tv//zb/bjcucc.php?id=28$北京联通组播
CETV3,http://tvbox6.com/tv//zb/bjcucc.php?id=29$北京联通组播
CETV4,http://tvbox6.com/tv//zb/bjcucc.php?id=30$北京联通组播
CETV早期教育,

🐼全国卫视,#genre#

浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
江苏卫视,http://tvbox6.com/tv/jstv.php?id=jsws
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8#http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8 
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8 

兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8#https://test5.btzx.com.cn/live/2023bt.stream/playlist.m3u8
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58
河北卫视,http://hls.hsrtv.cn/live/hbws.m3u8
甘肃卫视,https://hlss.gstv.com.cn/49048r/6e1sy2.m3u8
云南卫视,http://hwzbout.yntv.net/62hdvf/41hse3.flv
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
宁夏卫视,http://stream.nxtv.com.cn/wspd/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy

云南卫视,http://8.138.7.223/tv/ynws.m3u8$看电视呗代理
广东卫视,http://8.138.7.223/tv/gdws.m3u8$看电视呗代理

北京卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=bjws
东方卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=dfws
天津卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=tjws
重庆卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=cqws
黑龙江卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=hljws
吉林卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=jlws
延边卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=ybws
辽宁卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=lnws
内蒙古卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=nmws
内蒙古蒙语,http://ipv4.yximgs.top:2200/IPTV.php?id=nmmyws
宁夏卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=nxws
甘肃卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=gsws
青海卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=qhws
安多卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=adws
陕西卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=sxws
河北卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=hbws
山西卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=sxiws
山东卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=sdws
安徽卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=ahws
河南卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=hnws
湖北卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=hubws
湖南卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=hunws
江西卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=sjxws
江苏卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=jsws
浙江卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=zjws
东南卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=dnws
厦门卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=xmws
海峡晚上,http://ipv4.yximgs.top:2200/IPTV.php?id=hxws
广东卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=gdws
深圳卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=szws
大湾区卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=dwqws
广西卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=gxws
云南卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=ynws
贵州卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=gzws
四川卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=scws
康巴卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=kbws
新疆卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=xjws
兵团卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=btws
西藏卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=xzws
藏语卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=xzzyws
海南卫视,http://ipv4.yximgs.top:2200/IPTV.php?id=hinws


安徽卫视,http://60.255.240.247:8090/live/ahwsH265_4000.m3u8
北京卫视,http://60.255.240.247:8090/live/bjwsH265_4000.m3u8
兵团卫视,http://60.255.240.247:8090/live/btws_4000.m3u8
重庆卫视,http://60.255.240.247:8090/live/cqwsH265_4000.m3u8
东方卫视,http://60.255.240.247:8090/live/dfwsH265_4000.m3u8
东南卫视,http://60.255.240.247:8090/live/dnwsfjwsH265_4000.m3u8
甘肃卫视,http://60.255.240.247:8090/live/gsws_4000.m3u8
广东卫视,http://60.255.240.247:8090/live/gdwsH265_4000.m3u8
广西卫视,http://60.255.240.247:8090/live/gxws_4000.m3u8
贵州卫视,http://60.255.240.247:8090/live/gzwsH265_4000.m3u8
海南卫视,http://60.255.240.247:8090/live/hnws_4000.m3u8
河南卫视,http://60.255.240.247:8090/live/hnws35_4000.m3u8
湖北卫视,http://60.255.240.247:8090/live/hbwsH265_4000.m3u8
湖南卫视,http://60.255.240.247:8090/live/hnwsH265_4000.m3u8
吉林卫视,http://60.255.240.247:8090/live/jlwsH265_4000.m3u8
江苏卫视,http://60.255.240.247:8090/live/jswsH265_4000.m3u8
江西卫视,http://60.255.240.247:8090/live/jxwsH265_4000.m3u8
康巴卫视,http://60.255.240.247:8090/live/kbwsH264_2000.m3u8
辽宁卫视,http://60.255.240.247:8090/live/lnwsHDH264_4000.m3u8
山东卫视,http://60.255.240.247:8090/live/sdwsH265_4000.m3u8
山西卫视,http://60.255.240.247:8090/live/sxws42_4000.m3u8
陕西卫视,http://60.255.240.247:8090/live/sxws_4000.m3u8
深圳卫视,http://60.255.240.247:8090/live/szwsH265_4000.m3u8
四川卫视,http://60.255.240.247:8090/live/scwsH265_4000.m3u8
天津卫视,http://60.255.240.247:8090/live/tjwsH265_4000.m3u8
西藏卫视,http://60.255.240.247:8090/live/xzwsH264_2000.m3u8
云南卫视,http://60.255.240.247:8090/live/ynws_4000.m3u8
浙江卫视,http://60.255.240.247:8090/live/zjwsH265_4000.m3u8
黑龙江卫视,http://60.255.240.247:8090/live/hljwsH265_4000.m3u8
内蒙古卫视,http://60.255.240.247:8090/live/nmgws_4000.m3u8
山东教育卫视,http://60.255.240.247:8090/live/sdjy_4000.m3u8

北京卫视,http://123.149.239.59:8883//hls/20/index.m3u8
东方卫视,http://123.149.239.59:8883//hls/21/index.m3u8
浙江卫视,http://123.149.239.59:8883//hls/19/index.m3u8
江苏卫视,http://123.149.239.59:8883//hls/18/index.m3u8
湖南卫视,http://123.149.239.59:8883//hls/17/index.m3u8
深圳卫视,http://123.149.239.59:8883//hls/24/index.m3u8
河南卫视,http://123.149.239.59:8883//hls/15/index.m3u8
北京卫视,http://123.149.239.59:8883//hls/20/index.m3u8
东方卫视,http://123.149.239.59:8883//hls/21/index.m3u8
浙江卫视,http://123.149.239.59:8883//hls/19/index.m3u8
江苏卫视,http://123.149.239.59:8883//hls/18/index.m3u8
湖南卫视,http://123.149.239.59:8883//hls/17/index.m3u8
深圳卫视,http://123.149.239.59:8883//hls/24/index.m3u8
河南卫视,http://123.149.239.59:8883//hls/15/index.m3u8

北京卫视,http://60.223.224.176:8888/newlive/live/hls/18/live.m3u8
东方卫视,http://60.223.224.176:8888/newlive/live/hls/19/live.m3u8
广东卫视,http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8
江苏卫视,http://60.223.224.176:8888/newlive/live/hls/21/live.m3u8
湖南卫视,http://60.223.224.176:8888/newlive/live/hls/22/live.m3u8
浙江卫视,http://60.223.224.176:8888/newlive/live/hls/23/live.m3u8
河南卫视,http://60.223.224.176:8888/newlive/live/hls/32/live.m3u8
湖北卫视,http://60.223.224.176:8888/newlive/live/hls/33/live.m3u8

安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225923/1.m3u8$移动|回看
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8$移动高清|回看
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225927/1.m3u8$移动|回看
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8$移动高清|回看
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8$移动高清|回看
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225960/1.m3u8$移动|回看
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8$移动高清|回看
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225962/1.m3u8$移动|回看
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8$移动高清|回看
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8$移动高清|回看
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8$移动高清|回看
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225991/1.m3u8$移动|回看

湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8$移动高清|回看
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225929/1.m3u8$移动|回看
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8$移动高清|回看
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$移动高清|回看
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225995/1.m3u8$移动|回看
辽宁卫视,http://39.134.67.108/PLTV/88888888/224/3221225944/1.m3u8$移动|回看
青海卫视,http://39.134.67.108/PLTV/88888888/224/3221225948/1.m3u8$移动|回看
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8$移动高清|回看
陕西卫视,http://39.134.67.108/PLTV/88888888/224/3221225989/1.m3u8$移动|回看
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8$移动高清|回看
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8$移动|回看
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8$移动高清|回看
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8$移动高清|回看
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8$移动|回看
新疆卫视,http://39.134.67.108/PLTV/88888888/224/3221225999/1.m3u8$移动|回看

云南卫视,http://39.134.67.108/PLTV/88888888/224/3221225957/1.m3u8$移动|回看
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8$移动高清|回看
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8$移动高清|回看
兵团卫视,http://39.134.67.108/PLTV/88888888/224/3221226005/1.m3u8$移动|回看
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221226038/1.m3u8$移动|回看
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8$移动|回看
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221226030/1.m3u8$移动|回看
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8$移动|回看
河南卫视,http://39.134.67.108/PLTV/88888888/224/3221226023/1.m3u8$移动|回看
黑龙江卫视,http://39.134.67.108/PLTV/88888888/224/3221226006/1.m3u8$移动|回看
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221226015/1.m3u8$移动|回看
湖南卫视,http://39.134.67.108/PLTV/88888888/224/3221226000/1.m3u8$移动|回看
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8$移动|回看
内蒙古卫视,http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8$移动|回看
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8$移动|回看
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221226034/1.m3u8$移动|回看
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8$移动|回看
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221226014/1.m3u8$移动|回看
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221226003/1.m3u8$移动|回看
延边卫视,http://39.134.67.108/PLTV/88888888/224/3221226040/1.m3u8$移动|回看
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221226001/1.m3u8$移动|回看

天津卫视,http://111.160.17.2:59901/tsfile/live/0001_21.m3u8$联通酒店
北京卫视,http://111.160.17.2:59901/tsfile/live/0001_28.m3u8$联通酒店
湖北卫视,http://111.160.17.2:59901/tsfile/live/0001_29.m3u8$联通酒店
卡酷,http://111.160.17.2:59901/tsfile/live/0001_30.m3u8$联通酒店
重庆卫视,http://111.160.17.2:59901/tsfile/live/0001_31.m3u8$联通酒店
安徽卫视,http://111.160.17.2:59901/tsfile/live/0001_32.m3u8$联通酒店
金鹰卡通,http://111.160.17.2:59901/tsfile/live/0001_33.m3u8$联通酒店
四川卫视,http://111.160.17.2:59901/tsfile/live/0001_34.m3u8$联通酒店
海南卫视,http://111.160.17.2:59901/tsfile/live/0001_35.m3u8$联通酒店
黑龙江卫视,http://111.160.17.2:59901/tsfile/live/0001_36.m3u8$联通酒店
吉林卫视,http://111.160.17.2:59901/tsfile/live/0001_37.m3u8$联通酒店
江苏卫视,http://111.160.17.2:59901/tsfile/live/0001_38.m3u8$联通酒店
河北卫视,http://111.160.17.2:59901/tsfile/live/0001_39.m3u8$联通酒店
浙江卫视,http://111.160.17.2:59901/tsfile/live/0001_40.m3u8$联通酒店
辽宁卫视,http://111.160.17.2:59901/tsfile/live/0001_41.m3u8$联通酒店
上海卫视,http://111.160.17.2:59901/tsfile/live/0001_42.m3u8$联通酒店
江西卫视,http://111.160.17.2:59901/tsfile/live/0001_43.m3u8$联通酒店
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8$联通酒店
三沙卫视,http://111.160.17.2:59901/tsfile/live/0001_45.m3u8$联通酒店
贵州卫视,http://111.160.17.2:59901/tsfile/live/0001_46.m3u8$联通酒店
河南卫视,http://111.160.17.2:59901/tsfile/live/0001_47.m3u8$联通酒店
广东卫视,http://111.160.17.2:59901/tsfile/live/0001_48.m3u8$联通酒店
深圳卫视,http://111.160.17.2:59901/tsfile/live/0001_49.m3u8$联通酒店
湖南卫视,http://111.160.17.2:59901/tsfile/live/0001_50.m3u8$联通酒店

黑龙江卫视,http://60.29.124.66:6080/hls/28/index.m3u8$天津联通576
广东卫视,http://60.29.124.66:6080/hls/29/index.m3u8$天津联通酒店
甘肃卫视,http://60.29.124.66:6080/hls/30/index.m3u8$天津联通酒店
海南卫视,http://60.29.124.66:6080/hls/31/index.m3u8$天津联通酒店
内蒙古卫视,http://60.29.124.66:6080/hls/32/index.m3u8$天津联通酒店
浙江卫视,http://60.29.124.66:6080/hls/33/index.m3u8$天津联通酒店
湖南卫视,http://60.29.124.66:6080/hls/34/index.m3u8$天津联通酒店
新疆卫视,http://60.29.124.66:6080/hls/35/index.m3u8$天津联通酒店
湖北卫视,http://60.29.124.66:6080/hls/36/index.m3u8$天津联通酒店
四川卫视,http://60.29.124.66:6080/hls/37/index.m3u8$天津联通酒店
江西卫视,http://60.29.124.66:6080/hls/39/index.m3u8$天津联通酒店
辽宁卫视,http://60.29.124.66:6080/hls/40/index.m3u8$天津联通酒店
陕西卫视,http://60.29.124.66:6080/hls/41/index.m3u8$天津联通酒店
深圳卫视,http://60.29.124.66:6080/hls/43/index.m3u8$天津联通酒店
吉林卫视,http://60.29.124.66:6080/hls/44/index.m3u8$天津联通酒店
东方卫视,http://60.29.124.66:6080/hls/45/index.m3u8$天津联通酒店
北京卫视,http://60.29.124.66:6080/hls/47/index.m3u8$天津联通酒店
河北卫视,http://60.29.124.66:6080/hls/49/index.m3u8$天津联通酒店
卡酷少儿,http://60.29.124.66:6080/hls/58/index.m3u8$天津联通酒店
重庆卫视,http://60.29.124.66:6080/hls/60/index.m3u8$天津联通酒店
云南卫视,http://60.29.124.66:6080/hls/61/index.m3u8$天津联通酒店
哈哈炫动,http://60.29.124.66:6080/hls/62/index.m3u8$天津联通酒店
贵州卫视,http://60.29.124.66:6080/hls/63/index.m3u8$天津联通酒店
央广购物,http://60.29.124.66:6080/hls/64/index.m3u8$天津联通酒店

河南卫视,http://1.197.249.194:9901/tsfile/live/0139_1.m3u8$河南电信1080
浙江卫视,http://1.197.249.194:9901/tsfile/live/0124_1.m3u8$河南电信酒店
湖南卫视,http://1.197.249.194:9901/tsfile/live/0128_1.m3u8$河南电信酒店
东方卫视,http://1.197.249.194:9901/tsfile/live/0107_1.m3u8$河南电信酒店
江苏卫视,http://1.197.249.194:9901/tsfile/live/0127_1.m3u8$河南电信酒店
安徽卫视,http://1.197.249.194:9901/tsfile/live/0130_1.m3u8$河南电信酒店
北京卫视,http://1.197.249.194:9901/tsfile/live/0122_1.m3u8$河南电信酒店
深圳卫视,http://1.197.249.194:9901/tsfile/live/0126_1.m3u8$河南电信酒店
重庆卫视,http://1.197.249.194:9901/tsfile/live/0142_1.m3u8$河南电信酒店
山东卫视,http://1.197.249.194:9901/tsfile/live/0131_1.m3u8$河南电信酒店
贵州卫视,http://1.197.249.194:9901/tsfile/live/0120_1.m3u8$河南电信酒店
陕西卫视,http://1.197.249.194:9901/tsfile/live/0136_1.m3u8$河南电信酒店
广西卫视,http://1.197.249.194:9901/tsfile/live/0113_1.m3u8$河南电信酒店
云南卫视,http://1.197.249.194:9901/tsfile/live/0119_1.m3u8$河南电信酒店
四川卫视,http://1.197.249.194:9901/tsfile/live/0123_1.m3u8$河南电信酒店
湖北卫视,http://1.197.249.194:9901/tsfile/live/0132_1.m3u8$河南电信酒店
河北卫视,http://1.197.249.194:9901/tsfile/live/0117_1.m3u8$河南电信酒店
江西卫视,http://1.197.249.194:9901/tsfile/live/0138_1.m3u8$河南电信酒店
山西卫视,http://1.197.249.194:9901/tsfile/live/0118_1.m3u8$河南电信酒店


北京卫视,http://221.219.65.45:18888/udp/239.3.1.241:8000
重庆卫视,http://221.219.65.45:18888/udp/239.3.1.122:8160
江西卫视,http://221.219.65.45:18888/udp/239.3.1.123:8164
湖南卫视,http://221.219.65.45:18888/udp/239.3.1.132:8012
黑龙江卫视,http://221.219.65.45:18888/udp/239.3.1.133:8016
深圳卫视,http://221.219.65.45:18888/udp/239.3.1.134:8020
江苏卫视,http://221.219.65.45:18888/udp/239.3.1.135:8028
东方卫视,http://221.219.65.45:18888/udp/239.3.1.136:8032
浙江卫视,http://221.219.65.45:18888/udp/239.3.1.137:8036
湖北卫视,http://221.219.65.45:18888/udp/239.3.1.138:8044
天津卫视,http://221.219.65.45:18888/udp/239.3.1.141:1234
广东卫视,http://221.219.65.45:18888/udp/239.3.1.142:8048
东南卫视,http://221.219.65.45:18888/udp/239.3.1.156:8148
山东卫视,http://221.219.65.45:18888/udp/239.3.1.209:8052
辽宁卫视,http://221.219.65.45:18888/udp/239.3.1.210:8056
安徽卫视,http://221.219.65.45:18888/udp/239.3.1.211:8064
河北卫视,http://221.219.65.45:18888/udp/239.3.1.148:8072
贵州卫视,http://221.219.65.45:18888/udp/239.3.1.149:8076
山东教育卫视,http://221.219.65.45:18888/udp/239.3.1.52:4120
厦门卫视,http://221.219.65.45:18888/udp/239.3.1.143:4120
兵团卫视,http://221.219.65.45:18888/udp/239.3.1.144:4120
三沙卫视,http://221.219.65.45:18888/udp/239.3.1.155:4120
云南卫视,http://221.219.65.45:18888/udp/239.3.1.26:8108
河南卫视,http://221.219.65.45:18888/udp/239.3.1.27:8128
四川卫视,http://221.219.65.45:18888/udp/239.3.1.29:8288
广西卫视,http://221.219.65.45:18888/udp/239.3.1.39:8300
吉林卫视,http://221.219.65.45:18888/udp/239.3.1.40:8200
陕西卫视,http://221.219.65.45:18888/udp/239.3.1.41:8140
山西卫视,http://221.219.65.45:18888/udp/239.3.1.42:8172
内蒙古卫视,http://221.219.65.45:18888/udp/239.3.1.43:8176
青海卫视,http://221.219.65.45:18888/udp/239.3.1.44:8184
海南卫视,http://221.219.65.45:18888/udp/239.3.1.45:8304
宁夏卫视,http://221.219.65.45:18888/udp/239.3.1.46:8124
西藏卫视,http://221.219.65.45:18888/udp/239.3.1.47:8164
新疆卫视,http://221.219.65.45:18888/udp/239.3.1.48:8160
甘肃卫视,http://221.219.65.45:18888/udp/239.3.1.49:8188

北京卫视,http://115.171.216.91:4000/udp/225.1.8.21:8002
湖南卫视,http://115.171.216.91:4000/udp/225.1.8.41:8012
黑龙江卫视,http://115.171.216.91:4000/udp/225.1.8.42:8016
深圳卫视,http://115.171.216.91:4000/udp/225.1.8.43:8020
江苏卫视,http://115.171.216.91:4000/udp/225.1.8.44:8028
东方卫视,http://115.171.216.91:4000/udp/225.1.8.45:8032
浙江卫视,http://115.171.216.91:4000/udp/225.1.8.46:8036
湖北卫视,http://115.171.216.91:4000/udp/225.1.8.47:8044
天津卫视,http://115.171.216.91:4000/udp/225.1.8.48:8044
广东卫视,http://115.171.216.91:4000/udp/225.1.8.49:8048
